Gaia,RAdeg,DEdeg,Gmag,P,Age,E_Age,e_Age,distance_pc,table_origin
3374202792515590000,94.1178,19.8157,16.3,0.13,23.6,119.1,2.9,325.73289902280135,1
3124891455794250000,93.8956,3.0344,16.4,0.21,21.5,7.3,5.0,268.0965147453083,1
541127469408527000,48.2522,69.1251,16.4,0.46,17.0,4.3,3.5,263.85224274406335,1
5325766082774690000,139.2429,-49.3832,16.1,0.33,31.3,10.3,4.4,128.53470437017995,1
1512710506972380000,211.3889,52.181,16.8,0.18,25.5,17.1,7.9,255.7544757033248,1
1160847235392400000,224.1298,6.4886,16.1,0.13,27.9,15.7,6.6,210.52631578947367,1
5996344411951800000,238.2242,-40.1874,17.3,0.34,36.7,9.3,8.3,159.7444089456869,1
1980252537935660000,329.0542,51.0602,15.4,0.59,23.3,10.3,4.9,123.30456226880395,1
202508124622709000,76.1364,43.7276,7.6,0.35,,,,268.0965147453083,1
1393162875426610000,226.4806,41.9515,17.8,0.21,37.0,17.9,10.5,240.96385542168673,1
430117957975358000,8.2438,60.8209,16.6,0.15,24.6,26.1,7.1,296.7359050445104,1
1103577557353580000,99.6025,64.9255,16.0,0.15,22.1,6.7,3.7,278.5515320334262,1
2228936470116590000,356.4285,73.7507,17.5,0.73,14.0,2.8,3.3,315.45741324921136,1
6261901277773690000,237.324,-15.5381,15.5,0.31,11.6,4.3,2.2,313.47962382445144,1
6261966423837770000,236.8893,-15.3256,15.9,0.15,21.2,27.0,3.1,263.15789473684214,1
2084039666724680000,306.6523,49.5726,16.4,0.15,23.3,42.6,2.9,292.39766081871346,1
4803455659655740000,87.463,-43.3646,7.5,0.53,,,,310.55900621118013,1
4803570111944430000,87.9127,-42.5894,15.6,0.39,14.0,3.9,3.4,318.4713375796178,1
4803610587716140000,87.4593,-42.4524,15.6,0.22,22.2,8.4,6.1,198.01980198019803,1
1851140082925960000,318.4287,28.2327,16.8,0.22,24.4,12.0,7.0,233.1002331002331,1
5372253812349870000,176.1447,-47.7838,15.0,0.17,24.6,15.1,7.1,140.4494382022472,1
5372299476443110000,176.121,-47.0941,17.3,0.15,29.5,32.7,9.7,289.8550724637681,1
4813007392044210000,76.9763,-41.6017,14.7,0.44,23.9,6.1,7.0,92.93680297397769,1
2027779645290580000,296.7404,26.542,17.4,0.53,23.0,4.4,4.0,225.22522522522522,1
6051937266024740000,246.5783,-22.0101,13.9,1.0,,,,141.643059490085,1
6051927542218420000,246.3737,-22.2485,17.2,0.99,14.7,2.8,3.4,147.49262536873155,1
6051883664832410000,246.7341,-22.2312,17.5,1.0,10.6,3.8,1.9,136.23978201634878,1
6051950425804300000,246.4636,-21.9274,15.5,0.21,24.3,8.1,7.2,139.2757660167131,1
6051921597984230000,247.22,-21.7948,15.1,0.97,12.8,1.5,4.3,135.31799729364005,1
6051937300384170000,246.5925,-22.0026,15.2,1.0,7.5,3.0,2.2,131.57894736842107,1
6051938674773690000,246.6609,-21.9811,15.2,1.0,6.8,2.7,2.9,141.84397163120568,1
6023498981896580000,244.2595,-33.7184,14.4,0.67,14.0,3.8,2.8,152.9051987767584,1
4812969802490560000,76.9144,-42.035,16.1,0.36,19.0,6.2,4.1,245.7002457002457,1
2176160874066700000,319.2559,54.2423,16.2,0.98,8.4,2.9,3.7,283.28611898017,1
5970437203601630000,253.433,-39.0017,13.8,0.29,17.0,5.2,2.9,122.54901960784314,1
5970411158917610000,254.2694,-38.7778,15.6,0.76,14.4,2.8,4.2,193.05019305019306,1
5970431087567740000,254.2094,-38.4713,15.9,0.44,19.6,7.3,6.3,170.06802721088437,1
3105077259830550000,97.5687,-3.2829,17.1,0.24,20.6,10.9,5.2,325.73289902280135,1
3105083685101560000,97.7286,-3.2067,16.9,0.26,23.1,7.7,5.5,252.52525252525254,1
5824967657726540000,229.9979,-65.4051,17.6,0.15,28.5,28.6,8.4,325.73289902280135,1
2971577753438340000,82.9025,-16.993,16.7,0.18,25.6,22.0,8.4,253.1645569620253,1
2238125741626100000,299.8532,62.3325,16.4,0.31,22.5,12.3,6.2,220.7505518763797,1
2255802212106980000,286.706,67.2408,15.4,0.35,17.9,14.8,5.4,234.7417840375587,1
3330893922850520000,95.7944,11.459,16.3,0.28,21.6,9.7,4.4,222.71714922048997,1
4499335966095550000,267.649,13.366,17.8,0.15,33.6,16.1,9.6,273.972602739726,1
3330925125792950000,95.2144,11.4063,16.2,0.44,20.7,6.0,4.0,170.94017094017096,1
5983773626796570000,244.0863,-48.362,13.7,0.66,16.4,11.2,3.8,111.48272017837235,1
5983773626796570000,244.0852,-48.3632,14.3,0.31,20.3,6.9,4.4,110.49723756906076,1
4330849415593420000,248.5083,-12.803,13.7,1.0,5.8,2.3,1.6,131.06159895150722,1
4330808385769070000,248.8493,-12.705,12.2,0.97,,,,269.54177897574124,1
4330864843115990000,248.5264,-12.6418,14.0,0.87,13.8,2.8,4.2,89.76660682226212,1
4330899477732450000,248.8417,-12.3707,11.8,1.0,,,,173.01038062283737,1
1826064655126310000,294.5454,21.1713,17.7,0.17,39.5,18.3,8.4,231.48148148148147,1
3331908810742710000,92.9528,11.9615,13.2,0.53,7.7,5.4,1.0,190.47619047619048,1
2971594383551290000,82.5552,-16.8668,17.5,0.18,30.6,16.8,7.6,272.47956403269757,1
2971420110958890000,83.7769,-17.1093,13.3,0.99,16.8,2.9,4.0,52.576235541535226,1
1826049983518180000,294.8209,21.135,14.7,0.76,9.8,3.1,1.3,257.0694087403599,1
2838375802383270000,350.3118,23.1107,14.7,0.4,28.8,10.4,5.9,65.7030223390276,1
6040916964062590000,237.9217,-29.4043,15.9,0.68,15.5,5.0,5.6,181.8181818181818,1
3694234450852880000,185.1682,-2.6144,16.2,0.3,16.5,7.3,1.0,323.62459546925567,1
5629820973866830000,140.1649,-34.4361,15.8,0.23,18.6,4.2,4.0,314.4654088050314,1
6235564607036990000,238.8389,-25.9092,14.5,0.65,15.1,2.2,4.4,109.17030567685589,1
6235533648912330000,238.2023,-26.3627,17.0,0.26,39.8,18.9,7.1,133.5113484646195,1
1647069625295310000,240.775,69.6923,18.0,0.38,45.1,10.6,11.0,138.69625520110958,1
5922454653581710000,261.0242,-55.9755,17.0,0.32,21.1,8.7,5.5,248.13895781637714,1
1895304333979430000,332.5103,30.4231,16.2,0.15,28.3,20.8,4.6,182.81535648994517,1
6235546843052700000,238.2776,-26.1092,15.4,1.0,7.7,2.6,2.6,145.98540145985402,1
6235534198668150000,238.1008,-26.3633,14.4,0.46,17.2,6.5,3.3,114.81056257175659,1
5829536918803280000,245.9124,-61.9179,14.7,0.55,22.6,9.0,5.2,114.28571428571429,1
4834265933970560000,54.7698,-46.7868,16.5,0.18,25.8,30.2,6.7,246.30541871921184,1
6235594087692350000,237.9949,-25.9878,16.2,0.72,15.5,2.5,4.6,161.81229773462783,1
2939622543925240000,100.2715,-19.0076,15.3,0.23,22.9,9.0,4.4,142.04545454545453,1
2939525164125650000,99.0851,-19.4921,7.4,0.28,,,,188.67924528301887,1
5829538052674730000,245.8177,-61.8622,14.2,0.5,15.2,5.4,2.9,114.54753722794959,1
6212050623161760000,226.8247,-29.4974,14.7,0.37,20.4,6.3,5.5,111.731843575419,1
2267109417887150000,275.3903,73.2276,15.9,0.45,22.0,5.1,4.0,162.60162601626016,1
5251958646038160000,158.9814,-63.4722,17.1,0.26,39.9,19.5,6.9,149.7005988023952,1
5309976202465100000,139.2374,-55.8602,15.4,0.18,28.5,35.3,8.0,138.31258644536652,1
2267231601116450000,274.7934,73.8558,16.5,0.15,29.4,32.9,9.3,208.33333333333334,1
4834300907887990000,55.0794,-46.3996,17.6,0.23,25.8,9.9,7.0,305.8103975535168,1
4834343655698980000,53.7983,-46.9864,17.2,0.18,29.7,19.0,5.1,249.37655860349128,1
3212360904315770000,75.215,-4.997,16.5,0.64,15.7,4.4,6.9,253.1645569620253,1
5841115360346490000,204.5884,-70.0389,16.1,0.15,26.3,26.4,10.4,186.9158878504673,1
2957510223716070000,82.7901,-24.494,17.0,0.35,19.6,8.0,3.9,314.4654088050314,1
2957526338433560000,82.6737,-24.4074,15.4,0.18,22.2,6.9,4.7,200.80321285140562,1
6460223076290720000,321.3308,-55.8736,17.1,0.16,26.3,35.6,8.0,330.03300330033005,1
4344685876076800000,245.5061,-9.2917,17.3,0.23,28.4,12.4,6.3,208.33333333333334,1
6568542254575630000,336.0876,-44.335,16.5,0.16,39.4,18.4,10.2,141.24293785310735,1
4195973011414360000,298.6285,-7.4024,15.7,0.72,19.4,6.2,4.9,120.48192771084337,1
3212295689532330000,74.1008,-5.1714,5.5,0.66,,,,240.96385542168673,1
3212360900019670000,75.2117,-4.9958,16.8,0.14,30.2,33.5,10.4,242.71844660194174,1
5608268720595580000,103.3306,-30.3442,18.0,0.17,34.3,34.0,6.4,331.12582781456956,1
6364289999573140000,288.1224,-78.9975,14.2,0.14,18.3,6.9,3.4,194.5525291828794,1
4822148285041150000,83.1067,-34.9069,16.2,0.15,30.2,22.9,11.1,150.82956259426848,1
5608277039952240000,103.4185,-30.2297,17.4,0.3,19.7,7.3,6.5,331.12582781456956,1
6018486067869060000,245.8034,-37.5422,13.5,0.76,,,,273.22404371584696,1
6018477134336830000,246.1322,-37.5662,5.4,0.37,,,,126.7427122940431,1
1971663531052170000,319.8573,44.7207,16.6,0.5,16.9,4.3,3.7,296.7359050445104,1
6018487614057180000,245.9645,-37.4671,16.9,0.39,19.6,5.8,5.1,207.90020790020793,1
3428133051882310000,88.3504,24.6344,17.5,0.65,20.7,3.1,6.3,203.66598778004072,1
2058050338569740000,307.082,37.8839,17.3,0.39,49.3,12.1,9.5,93.02325581395348,1
6018488747928590000,245.9429,-37.4082,12.9,1.0,,,,240.96385542168673,1
3050323436196620000,103.3972,-9.3226,17.2,0.16,32.4,21.6,9.7,229.3577981651376,1
2369041808002550000,11.9993,-18.5732,16.6,0.19,27.4,16.5,8.0,207.0393374741201,1
6023858419119200000,246.9805,-34.595,15.8,0.77,16.7,3.2,3.8,156.98587127158555,1
433217549966180000,45.677,44.673,17.8,0.33,45.7,13.4,10.7,138.12154696132598,1
5007011889437260000,9.9658,-32.9802,16.2,1.0,22.5,4.5,5.0,73.80073800738008,1
5316482081465250000,127.1262,-54.871,15.8,0.88,12.1,1.6,4.7,204.91803278688525,1
573075532097089000,30.7854,85.3312,13.4,0.99,4.4,2.8,1.7,230.94688221709006,1
573109204641336000,14.7282,83.195,13.8,0.1,,,,330.03300330033005,1
5228655841424830000,168.4225,-69.801,15.5,0.23,18.0,8.6,2.4,240.3846153846154,1
2006544639783680000,340.1388,55.9268,17.6,0.14,29.6,37.5,10.5,325.73289902280135,1
6064807908636510000,208.9604,-54.8235,13.7,0.49,14.1,3.5,3.5,110.86474501108648,1
1277628186445770000,231.4132,32.3772,17.1,0.22,26.2,13.2,8.4,261.7801047120419,1
6265036363384170000,233.3918,-15.0086,16.8,0.15,27.9,16.2,7.2,277.77777777777777,1
6064816219378960000,209.1901,-54.6589,14.2,0.99,11.8,4.8,3.2,123.91573729863693,1
5578264667479010000,104.185,-35.9246,15.8,0.16,30.2,15.8,6.4,135.68521031207598,1
5578343316920570000,105.1294,-36.6575,16.6,0.13,25.4,28.8,9.2,313.47962382445144,1
1033410504838950000,122.3692,56.17,10.1,0.17,,,,172.71157167530225,1
3397328854943400000,83.2794,17.7351,17.2,0.37,,,,262.4671916010499,1
3397258451840380000,82.212,17.4083,15.8,0.13,23.7,136.4,2.8,238.09523809523807,1
5578312393156340000,105.7224,-36.5909,17.3,0.81,16.7,4.0,4.8,271.00271002710025,1
5578282946860660000,105.7678,-36.7944,16.5,0.17,26.9,21.9,8.8,268.81720430107526,1
4322550954675420000,291.5938,16.8752,17.3,0.17,24.8,18.3,6.7,314.4654088050314,1
6009330949941410000,234.3966,-38.2004,15.2,0.8,15.7,5.9,6.0,138.50415512465375,1
6009340433229590000,233.912,-38.2111,14.2,0.49,16.7,4.7,3.8,101.31712259371835,1
309272902699290000,21.5248,29.7654,14.5,0.14,22.1,54.2,4.4,156.98587127158555,1
1927979762268990000,343.2571,37.6395,16.6,0.15,26.5,24.5,7.7,242.71844660194174,1
6044976047450420000,245.9244,-28.337,17.9,0.39,34.9,12.5,8.0,157.2327044025157,1
6045005704206610000,246.614,-27.9476,11.2,1.0,,,,128.53470437017995,1
6044976189190620000,245.8794,-28.3336,11.5,1.0,,,,167.50418760469012,1
3012741097959400000,86.6436,-8.2201,16.7,0.39,18.2,7.4,4.1,297.61904761904765,1
3012786418455900000,86.9632,-8.1603,17.2,0.81,13.3,2.6,2.7,299.4011976047904,1
3012787895924620000,87.1627,-8.0932,16.0,0.18,21.2,14.4,2.9,287.35632183908046,1
3012807652774290000,87.5033,-7.9439,17.2,0.77,10.2,2.4,3.4,332.22591362126246,1
3012750753045820000,86.3367,-8.152,17.0,0.33,19.8,6.5,5.0,296.7359050445104,1
3012674268268320000,87.0434,-8.3836,7.3,0.35,,,,297.61904761904765,1
5411100554596980000,147.4466,-47.6535,15.5,0.9,17.5,3.2,3.7,134.58950201884252,1
6773161093626760000,291.9059,-20.9515,16.7,0.15,25.8,22.2,8.4,284.09090909090907,1
5817702531534210000,254.6898,-63.698,16.8,0.19,25.7,23.8,8.7,252.52525252525254,1
3346532590267800000,86.0807,13.1338,16.1,0.99,7.5,2.2,3.1,259.0673575129534,1
3346545750047600000,85.9751,13.1959,16.0,0.28,21.6,10.0,5.0,199.6007984031936,1
3346532177950960000,85.9892,13.096,16.4,0.18,21.5,11.0,4.3,285.7142857142857,1
6233740654686480000,238.6254,-27.3387,6.1,0.34,,,,151.51515151515153,1
6233721000915860000,238.7317,-27.5593,13.3,0.99,8.4,3.6,1.5,130.20833333333334,1
5968378711702130000,251.5563,-40.7127,15.9,0.26,22.1,8.9,4.8,175.13134851138355,1
5963689294591550000,255.3783,-45.0492,16.7,0.18,25.5,21.6,7.9,234.192037470726,1
5999342024250680000,230.8595,-45.4444,14.5,0.81,13.0,4.8,2.9,138.31258644536652,1
5264245108657830000,112.8573,-71.4864,13.4,0.8,,,,253.1645569620253,1
3217677455353660000,83.6369,-0.755,15.4,0.41,11.2,2.7,2.3,328.9473684210526,1
3217670274168380000,83.4787,-0.8749,16.4,0.65,10.9,4.0,3.2,331.12582781456956,1
5826925372544240000,231.0121,-63.2218,15.2,0.22,17.6,1.6,3.2,245.09803921568627,1
5215342164350150000,137.4834,-76.9815,13.0,0.14,,,,212.31422505307856,1
5215333540056060000,137.0017,-77.1157,16.9,0.17,25.8,22.6,8.0,259.0673575129534,1
4667872475652450000,56.425,-67.3804,12.7,0.4,,,,281.69014084507046,1
6676395652246480000,308.0185,-43.4157,16.6,0.29,21.6,6.1,5.8,242.13075060532688,1
3217671992155280000,83.5223,-0.7881,13.4,0.96,,,,313.47962382445144,1
3538376375513730000,170.3617,-21.9701,15.7,0.15,23.0,13.0,4.5,246.9135802469136,1
3217568912940470000,83.6707,-1.3789,14.0,1.0,3.0,0.6,0.2,311.52647975077883,1
3217668311367980000,83.3964,-0.9264,16.8,0.18,21.7,13.8,5.3,324.67532467532465,1
6244239238381090000,241.9131,-19.5846,15.9,1.0,7.6,2.5,2.3,135.50135501355012,1
6244290090794580000,245.1516,-21.3868,14.3,1.0,,,,135.31799729364005,1
2996744097129450000,87.8542,-13.5453,16.9,0.27,21.5,9.4,4.7,279.3296089385475,1
2996720560708500000,87.0523,-13.3767,16.2,0.38,17.4,6.1,4.0,289.8550724637681,1
2996950977114060000,86.2677,-13.1892,16.1,0.72,15.7,4.9,5.2,243.30900243309,1
2996790517135590000,88.1163,-13.107,16.7,0.83,13.7,2.7,3.5,263.15789473684214,1
2792864645286890000,7.3788,16.6032,15.9,0.14,31.2,18.1,10.8,152.20700152207002,1
2996768591326540000,88.4065,-13.333,17.8,0.79,14.9,2.9,3.5,286.5329512893983,1
2996770618551170000,88.4537,-13.2754,17.6,0.2,29.0,15.5,7.4,280.1120448179272,1
3005363924693060000,91.0067,-9.6115,16.7,0.17,24.7,12.0,8.0,293.2551319648094,1
5275655732955680000,120.448,-64.7342,17.9,0.48,29.7,11.2,7.5,225.22522522522522,1
1111841452388390000,112.2099,72.8203,16.1,0.27,19.1,9.2,4.5,275.4820936639118,1
5958679301195040000,261.6037,-42.8201,13.7,1.0,4.6,1.5,1.3,196.8503937007874,1
6244278305404150000,245.1299,-21.6043,14.7,0.98,10.6,3.9,2.9,136.61202185792348,1
6244253635112030000,244.9535,-21.6768,14.9,0.74,14.1,5.4,2.3,135.31799729364005,1
6244197285140180000,241.509,-20.054,14.6,0.83,10.6,1.3,3.4,147.05882352941177,1
6731109618595720000,284.2026,-36.4445,15.1,0.86,12.7,2.5,4.2,148.3679525222552,1
6092620845523410000,212.3682,-48.0729,15.0,0.73,17.2,5.2,4.2,118.48341232227489,1
6244264664589100000,244.4504,-21.6757,14.9,0.81,12.5,3.6,4.0,136.4256480218281,1
6244205531477560000,241.4943,-19.8176,15.0,0.85,13.1,5.2,2.5,148.80952380952382,1
6244276484338020000,245.0438,-21.6526,15.5,0.49,18.5,5.4,5.5,134.40860215053763,1
6244248584230550000,244.6427,-21.8072,14.8,0.66,14.6,4.7,2.7,134.77088948787062,1
6244267963123070000,244.7589,-21.6362,14.5,1.0,8.4,2.5,3.3,129.19896640826872,1
6092629057500990000,212.4975,-47.8849,15.7,0.29,14.6,3.6,3.5,303.03030303030306,1
6244275590985180000,244.6768,-21.4514,13.3,0.98,8.7,1.5,1.3,136.23978201634878,1
4042476068643870000,269.7661,-33.7187,16.1,0.74,21.5,5.3,4.7,131.06159895150722,1
6731132708340100000,283.8908,-36.4932,15.2,1.0,8.5,3.0,2.5,142.45014245014247,1
2322289748956080000,7.2291,-27.5592,13.9,0.48,28.6,13.7,6.2,56.02240896358543,1
5895092413381750000,221.2202,-52.418,15.0,0.14,26.2,23.0,8.6,139.0820584144645,1
6731092507445790000,284.375,-36.577,12.9,0.19,,,,160.0,1
5507459417185850000,113.174,-46.9678,17.4,0.21,26.7,15.9,7.6,287.35632183908046,1
2126627978307070000,291.5051,45.0131,7.0,0.89,,,,324.67532467532465,1
5507496388265980000,114.1361,-46.8665,13.3,1.0,,,,333.3333333333333,1
6085146532972460000,198.2806,-48.2614,13.5,1.0,3.3,1.6,0.7,123.91573729863693,1
5361877411884860000,164.2561,-49.6199,17.3,0.15,29.9,24.6,10.3,286.5329512893983,1
442567109655891000,49.4375,50.3612,14.3,0.45,17.6,6.5,1.8,129.70168612191958,1
442550823139950000,49.6574,50.2221,5.1,0.61,,,,179.21146953405017,1
6090064137393650000,208.473,-52.3447,15.2,0.74,16.2,4.5,6.0,124.68827930174564,1
6090079045219050000,209.0044,-51.9484,15.4,0.19,28.0,17.0,7.2,115.07479861910242,1
6090091212867910000,208.7512,-51.8839,16.2,0.21,36.7,12.0,7.4,116.27906976744187,1
442528042633599000,50.6986,50.4976,17.2,0.17,35.9,27.5,9.5,191.57088122605364,1
4076807666385210000,280.3222,-23.7716,16.2,0.13,23.3,72.5,3.5,275.4820936639118,1
3642688933425140000,214.622,-4.4413,17.0,0.24,23.9,8.2,6.1,250.62656641604008,1
3642795105016700000,214.9974,-4.0983,15.4,0.12,25.3,52.4,4.4,196.07843137254903,1
1852355451294760000,317.1622,30.2056,5.7,0.37,,,,122.39902080783354,1
6420666221338960000,293.7087,-69.4529,13.8,0.2,,,,277.0083102493075,1
6134889023128270000,196.4847,-44.9179,18.5,0.36,,,,132.27513227513228,1
3320610572849340000,85.5464,4.8277,16.2,0.21,22.3,6.5,5.4,235.2941176470588,1
5875248217042390000,228.4121,-62.3328,17.5,0.14,29.0,45.5,9.3,331.12582781456956,1
6001531667294110000,233.8465,-42.5324,15.0,0.32,17.4,5.5,1.2,174.82517482517483,1
5839675721655280000,208.8189,-72.4507,14.2,0.59,11.9,3.3,2.4,172.41379310344828,1
531198978190882000,2.5778,70.9011,12.3,0.39,,,,236.96682464454977,1
531190736151984000,3.202,70.9162,17.0,0.97,10.1,2.4,2.6,298.5074626865672,1
531238599266963000,0.3446,71.0004,16.8,1.0,6.0,2.3,2.3,331.12582781456956,1
1289537924600860000,222.6334,33.043,15.0,0.15,26.1,20.4,6.1,134.04825737265415,1
3056538425669610000,116.019,-5.2939,14.5,0.33,15.2,4.8,3.6,210.52631578947367,1
6015973782568740000,234.304,-33.2869,12.5,0.83,,,,243.30900243309,1
6015981998845540000,234.291,-33.0248,17.2,0.79,18.6,2.7,4.1,175.43859649122805,1
5553931032046060000,95.1151,-47.8383,16.4,0.24,21.1,11.5,5.2,287.35632183908046,1
2182038622709010000,312.1781,51.9103,6.4,0.36,,,,236.96682464454977,1
5677061765827130000,144.1444,-20.3155,13.2,0.19,,,,244.49877750611248,1
6578629758364030000,324.8104,-40.3924,16.4,0.2,23.7,11.4,7.6,257.7319587628866,1
956077724599216000,95.5597,38.7125,15.3,0.57,17.9,5.4,4.4,138.50415512465375,1
2167403534526890000,310.9644,47.2865,17.6,0.17,29.6,22.3,10.6,279.3296089385475,1
6200071478337840000,228.2818,-36.0915,6.1,0.33,,,,147.49262536873155,1
193754087919808000,81.2632,39.5976,14.7,0.83,10.6,2.3,4.1,188.67924528301887,1
5204638556093960000,159.5613,-75.6197,16.9,0.88,12.3,2.3,4.1,233.1002331002331,1
1310701354477620000,251.2718,28.358,7.2,0.16,,,,187.6172607879925,1
6093891326905080000,208.284,-48.7739,17.0,0.27,42.2,16.5,8.3,123.76237623762376,1
1647476788194860000,232.9434,68.8828,16.6,0.2,23.8,9.0,7.2,284.09090909090907,1
1848986517601940000,324.3576,28.9903,16.2,0.37,22.1,8.0,7.0,187.26591760299627,1
4138233910631590000,259.8591,-13.5187,16.1,1.0,9.6,2.6,2.1,126.58227848101265,1
299137119183058000,29.2057,28.919,17.0,0.26,20.3,8.0,4.9,318.4713375796178,1
299169490351608000,28.3337,28.783,16.9,0.18,36.4,21.0,7.1,174.21602787456445,1
5711372885174900000,119.8403,-21.7744,16.9,0.72,15.8,3.8,5.6,257.7319587628866,1
4108478617818470000,257.7002,-27.681,12.2,1.0,2.2,0.5,1.0,161.0305958132045,1
5992910804623150000,245.5788,-42.1202,16.5,0.59,17.1,6.3,4.3,194.17475728155338,1
661387751987382000,131.2088,20.1877,11.9,0.11,,,,115.20737327188941,1
661417305659127000,130.3518,20.1304,15.4,0.14,23.6,43.7,4.9,191.57088122605364,1
6220292012564850000,219.0065,-29.6692,14.1,0.15,20.6,23.5,3.2,157.72870662460568,1
6220414023995710000,216.9126,-29.883,16.8,0.19,23.9,8.4,7.2,296.7359050445104,1
6731808766248600000,282.8426,-36.5288,15.5,0.98,12.1,2.6,3.0,158.9825119236884,1
6731797947236370000,283.0505,-36.5384,16.5,1.0,6.6,1.6,2.1,149.2537313432836,1
6731815466398970000,282.8767,-36.3668,17.1,1.0,8.9,3.0,1.8,151.74506828528072,1
6146703657824060000,186.4315,-41.2334,16.0,0.16,26.0,36.1,7.2,194.9317738791423,1
5202095729294710000,148.3113,-79.3365,17.7,0.2,23.8,12.0,8.6,320.5128205128205,1
2072500807596520000,298.8649,37.9781,16.6,0.13,26.0,37.4,10.0,317.46031746031747,1
5202067726107630000,143.0032,-79.4133,16.8,0.22,20.2,8.0,4.2,303.951367781155,1
5202084081343380000,147.9794,-79.5049,16.1,0.13,25.5,18.1,7.2,212.31422505307856,1
5183285009486370000,48.9313,-3.4743,15.9,0.49,19.9,7.6,6.7,175.13134851138355,1
2685942667110890000,320.7884,-1.6508,16.0,0.17,34.4,37.2,6.7,124.22360248447204,1
5999688645288370000,232.1847,-45.0172,15.5,0.2,32.1,5.1,6.7,100.50251256281408,1
5999723245545720000,231.5182,-45.0373,15.1,0.7,18.1,5.8,4.4,152.67175572519085,1
2177049142022610000,319.2427,55.5857,16.6,0.18,28.4,13.7,8.2,201.2072434607646,1
1886748385463850000,345.1768,31.083,6.7,0.38,,,,184.84288354898337,1
2890289106450350000,88.3116,-33.2589,16.2,0.95,18.1,3.6,5.1,183.4862385321101,1
1513152682445270000,209.956,53.5297,16.3,0.27,19.9,6.3,3.7,294.11764705882354,1
6105230555963450000,221.252,-39.631,15.5,0.62,16.6,4.0,5.4,167.22408026755852,1
4163648194203020000,267.5367,-11.1219,13.5,0.44,,,,320.5128205128205,1
6105184964890030000,219.3276,-38.9537,15.8,1.0,15.3,2.8,4.3,127.55102040816327,1
6070594122923790000,203.6157,-50.0998,15.5,0.51,20.0,4.9,2.7,134.58950201884252,1
6105213414754160000,220.6289,-39.8448,13.5,0.13,16.2,33.6,1.2,151.05740181268882,1
2890256052382220000,88.2786,-33.8012,4.8,0.59,,,,103.41261633919338,1
1103845597671660000,97.5641,65.5727,16.5,0.29,21.7,8.8,4.5,246.9135802469136,1
5275791458219850000,117.8232,-64.8859,16.4,0.14,28.6,23.2,9.1,237.52969121140143,1
1093083680937940000,131.0119,66.7633,17.4,0.16,29.8,24.7,11.6,285.7142857142857,1
1093115498055850000,132.205,66.7079,6.2,0.41,,,,176.67844522968198,1
1791505419794760000,320.0587,22.0262,6.3,0.52,,,,183.8235294117647,1
525081437230670000,16.3959,65.42,16.2,0.14,25.2,60.2,6.0,268.0965147453083,1
2914272032033710000,87.1471,-25.5886,16.4,0.99,12.0,2.5,2.9,232.55813953488374,1
2819821887261610000,355.6413,15.8558,15.2,0.18,21.2,10.6,3.7,242.13075060532688,1
5526903455694050000,127.9352,-41.6804,13.7,0.13,,,,229.8850574712644,1
4454477334791040000,238.457,8.8604,16.1,0.13,21.9,37.2,4.5,323.62459546925567,1
